Galaxy Type,Rotation Curve Shape,Environment,Redshift,Baryonic Mass (Msun),Surface Brightness (mag/arcsec^2),Velocity Dispersion (km/s),HI Line Width (km/s),Outer Curve Slope,Mass-to-Light Ratio,Halo Concentration,Lensing Shear |gamma|,Gas Fraction,Stellar Age (Gyr),Metallicity [Fe/H],Environment Density,TF Residual (mag),Dark Matter Detected
Elliptical,Rising,Group,0.0156,68695516824.87196,21.46600668422652,78.67477666167638,226.9555624415614,-0.0666991498456479,9.13663073606052,7.479227784314345,0.0369978646826283,0.1879345951735417,6.561749533434426,0.2568769446729184,0.5600789107589875,-0.0552204800840779,1
Irregular,Rising,Field,0.0292,7156134801.640096,20.940655286183294,90.78479493074953,192.13937392679665,0.1450970648650492,8.732725229691717,8.249789925885278,0.0424502374431372,0.4567625597562629,4.603038615239542,0.1845793120351054,0.2526815493585391,0.0440488936727563,1
Elliptical,Flat,Group,0.0332,14070565117.59246,20.008440937156344,104.21300379444251,173.7670779883343,-0.3235075374065893,7.206968908202988,9.13154291600367,0.0405294147770458,0.2858244846471434,5.760539393073535,-0.0465256375331339,0.5184422889412571,0.028218246629325,1
Irregular,Rising,Group,0.0269,177621936586.0209,19.915769987429588,202.6078095235329,143.18446063658686,0.0694562900017995,8.85858482766295,6.4279614144343045,0.0434442427511108,0.5723116860775154,6.641528300670672,-0.0122226246556575,0.4552404459602925,0.0903629078953628,1
Elliptical,Flat,Field,0.0374,7727893284.18821,21.985914552897206,66.04654718332753,316.2828858251895,0.0540264460765226,11.006095979930745,8.943597543003134,0.0027028578429314,0.477081089482095,11.471954809588905,0.0687053544502062,0.1724376454534418,0.0907124855909699,1
Spiral,Rising,Group,0.0112,11765661342.23307,21.42380848560532,103.2409398673244,203.1106933196022,0.1292666360782743,7.713505780071067,10.296991349757254,0.029711394168657,0.2304187957556044,6.636455111233618,0.0704619911701751,0.5381624264437526,-0.3908682881290838,1
Dwarf,Flat,Cluster,0.0411,5935324523.602226,20.91828967102374,123.93068240441956,95.73493139111152,-0.0244164734572091,8.95278467249503,9.001127646028928,0.0382748082929584,0.5051817511257872,8.649482599219064,-0.5115917526526568,1.065069984243839,-0.0360748437723591,1
Elliptical,Rising,Void,0.1497,9690960163.915249,22.43073207681553,107.8666898691003,219.6644019971145,-0.0190507886598836,7.4414868120076445,9.32155876767069,0.0409854098278492,0.0792314278089565,10.400426329832118,0.3534903645334473,0.0,0.0776856282267199,0
Dwarf,Flat,Group,0.0772,29456529572.070457,21.21931516607572,162.95878165750952,272.37030212209044,-0.028780560626502,6.059723250561286,9.950245822733535,0.0084392178047907,0.2427581863606303,8.286343877370111,-0.4358503060495287,0.5763763785733096,-0.0615684886558521,1
Dwarf,Flat,Cluster,0.0523,56659292396.05337,20.22154918470068,107.66008277988534,209.38608010120984,0.1850938858005994,9.568639000752812,8.360641343919216,0.0298607078739715,0.51297540610954,6.616286539847164,-0.4792697690141436,0.9610127248087332,0.0054303958889739,0
Spiral,Declining,Field,0.1084,24585606891.34032,21.126902703357743,110.61834403397565,145.9043916682812,-0.1399201153549129,6.334322167489384,11.727656414667193,0.0211280459742562,0.4471385707546688,8.105411719870876,0.062118010240056,0.2334394360796923,0.1126049972517116,1
Lenticular,Rising,Group,0.0709,17284430528.905334,22.64888178609119,152.5851405446527,140.53554283852057,0.2267166106518152,9.158440702976572,13.589945312004438,0.0477059034951141,0.1234747862178376,2.1423792892241744,0.125178577135249,0.6400529355902166,0.0121387849878243,1
Spiral,Rising,Cluster,0.0054,6006383486.690528,20.067081446953715,192.42846651673503,144.96086433684587,0.2505866998847617,8.084766114530137,8.839049019511378,0.0008093743659167,0.1253627905921435,2.808240712523891,-0.68407947683999,0.9205146797116256,0.22618791258523,0
Irregular,Declining,Group,0.0826,10875137894.079369,21.79298754455256,176.29993495793312,291.2994798228171,-0.3103837739387011,7.08819597043957,11.212995578694269,0.008460656278657,0.1361196448972494,6.259844530155741,-0.8260150726153267,0.5252602050490327,0.1690479378421681,0
Lenticular,Declining,Void,0.0463,4236255060.48976,21.42240395784856,114.53384463563424,195.7001566857905,-0.0692226491053039,7.015571503560018,9.400957111413383,0.0071595073744351,0.6099107667457024,8.053387823015813,-0.0145817882360156,0.0343024912233936,-0.0177846229457151,0
Irregular,Flat,Void,0.0861,58651593030.260086,20.434866152082765,118.01943153070388,99.2765351192822,-0.1466612584795512,6.47563702275294,10.913718362596262,0.0221692443054962,0.4270462112370265,5.169696250365746,-0.2655009720444813,0.0723621324905854,-0.0297069256087167,0
Irregular,Flat,Void,0.0268,63538447538.76526,21.089306938144716,121.86876979136817,223.04803555066783,-0.2252750781275517,3.0625964837329587,13.914448828008137,0.0539576040390447,0.2046337016320142,7.914333015062997,-0.4302544327448063,0.0190513393984994,-0.4275486157802047,1
Irregular,Declining,Group,0.0729,23975970762.32148,19.299643787709883,125.87997633850344,208.46220713441312,0.0688046256991728,9.148685285485076,11.271648857545246,0.0193348757220006,0.4154125285147461,6.9296313800453095,-0.1934910250829188,0.3760267940364303,-0.0489753295335788,1
Spiral,Declining,Field,0.0299,41756634864.54236,21.653496271820263,86.10607542608741,173.06627198700014,0.0209984378400083,8.694640475834962,5.566463652975799,0.0215154998378638,0.1614334949854722,0.5,0.5,0.1623092945485486,-0.2029903339065789,0
Dwarf,Declining,Cluster,0.0455,68883671454.52133,19.589373823243697,157.46375195421757,138.77559463467134,-0.0104810890283362,10.54901075734548,11.134989078617398,0.028253581559348,0.1886492458484232,13.5,-0.7325186182213188,1.0173501814099524,0.0331844313000934,1
Lenticular,Flat,Void,0.1034,28223082407.389328,23.001412104111907,128.26436510891148,136.1663060136275,-0.1628245382677911,6.405629293079615,13.082159358272524,0.0182556427248906,0.219414914240288,2.223970481700305,0.1214132145472417,0.1174607685427606,0.0229306066680002,0
Dwarf,Rising,Field,0.0349,124969876891.2474,21.371238607752137,118.20575244738744,265.1980289279803,0.1115696394461224,13.686150876430002,9.446009575004744,0.0254903902871612,0.9,3.165804260841104,-0.5903532641909972,0.2202769625450102,0.1043783634040166,1
Spiral,Rising,Void,0.0632,7728650206.714071,20.699460880803016,69.1541849376371,214.85077134830584,-0.1165694781900627,6.860792156451101,12.48908701529458,0.0258831750399172,0.3833315842993954,9.448704103653563,-0.4630466513504183,0.1236378647107923,0.2095005707922287,1
Elliptical,Rising,Field,0.0119,16813761625.224009,23.12478305927904,122.4914483396245,228.71861987970703,0.0915892913260253,5.374671073415913,8.274711147120135,0.007316650218597,0.3607706879558694,10.059239447141405,-0.0529879257748688,0.1753281516999237,-0.0039404144507952,0
Lenticular,Flat,Cluster,0.1034,14659829387.584225,20.055411618085326,44.271507871167785,214.6855285748072,-0.0992326258619291,5.018945240472005,6.286152101194316,0.0185892993267549,0.1166107778813273,4.696577865212221,-0.4553459200312579,0.97126078794495,0.3420624467884793,1
Dwarf,Declining,Void,0.0813,52919903919.06554,20.453243931830528,96.73402623871073,219.6613222947093,0.1076186228248699,2.7982327903110136,10.3529225470816,0.0311289938973536,0.3200777694780751,4.5911838461662535,-0.7920149327612789,0.0671538684274573,0.0348677167829855,1
Elliptical,Rising,Field,0.1223,4818693856.038245,18.93905467315569,97.47609174083206,171.89632019430553,0.0255282513757013,12.597883677179382,5.608808198134215,0.0339286417484464,0.5416920706686832,7.358657847577989,-0.0812271961077001,0.1812497055009775,-0.1965324590574949,1
Elliptical,Declining,Group,0.0807,133041552319.102,23.33330882606589,131.47980772350476,187.65023873115345,-0.0153136759380723,12.113202172305986,9.40057246776602,0.0394775248429141,0.3152273028720425,7.599107646568729,-0.1725619356205733,0.5561252403228474,-0.0843107812665179,1
Irregular,Flat,Void,0.1491,47960885211.13061,24.122011975230475,195.19400099781183,269.89470832550256,0.0350052035933666,9.802235488654274,13.217105656613755,0.0250315410017419,0.2109925880906294,8.367901850322928,-0.1365099889248037,0.0,-0.0559120050461733,0
Spiral,Rising,Group,0.0369,188428780024.70605,19.15696843053112,142.87629862661748,284.8754100691467,0.0686300581919345,5.31173357667266,5.225592735634298,0.0253367856686666,0.5140423271686563,4.50563159667966,-0.0578502035065978,0.5431349375233314,0.0888190726730068,1
Spiral,Rising,Cluster,0.1116,23972558842.34258,20.357918583136662,177.93608290542454,126.67448073441496,0.0957998134515486,13.43380304467736,6.801258010215255,0.0312527729782193,0.3857013538188207,3.794683580449088,-0.2972628887757855,1.0604013742970957,-0.142087485034395,1
Spiral,Declining,Field,0.0654,13330313110.548784,21.597739014111276,145.80848692414307,187.50447001353305,-0.0044329639948221,6.944842515435032,7.419919387096057,0.0110784467964303,0.0918953218930627,3.719969662970251,0.0573913449133264,0.2182544032843647,-0.0446963824214094,0
Lenticular,Declining,Cluster,0.057,53524552485.52888,20.778028208187887,165.00213958750462,250.35712153961987,-0.1844591041524617,7.192922506320043,9.8417003507226,0.0104633142201625,0.1497192563743901,6.533965689600989,-0.2660382941316087,1.045636224247338,-0.024156042119413,0
Spiral,Rising,Cluster,0.11,82277775038.16309,21.456158991399946,194.28509411772424,312.9247839329438,0.1404409011442043,12.311777241308228,9.085708035884476,0.018128032135184,0.4935967978475353,4.752741778127373,-0.138389185771892,0.967540419403826,-0.0672181211483315,1
Irregular,Declining,Cluster,0.1434,11035438117.904804,21.33536288160557,90.7265267079098,306.917574879845,0.0795796244721774,9.976731753442618,13.497840954240218,0.0008747345066884,0.309493439649746,6.076036672506415,-0.642314274922206,0.9584292328681808,0.1217123072519577,0
Elliptical,Rising,Cluster,0.1136,2518846755.58255,22.070572604249627,88.11582263473987,152.25453110321,0.1396022065153765,14.60330941626378,12.385870822729244,0.0261035115754986,0.5016717609671454,12.044357585504375,0.1205288540126967,1.0176099922301898,0.0961982082698033,1
Dwarf,Flat,Group,0.0502,3068084411.2701235,20.154648308464477,146.75243601909284,276.5027670923496,-0.0531260116603974,8.746166780957058,11.238182365171497,0.0357362305425239,0.6776159944432149,4.557544257497485,0.1630171937318793,0.4638887707163723,0.1749850702655938,1
Spiral,Rising,Cluster,0.077,33938485878.054222,21.76972351034194,119.85286183751016,203.518178126421,0.1061602495742077,6.808907601263826,10.364075785859711,0.0093493453274246,0.2762914741495909,4.420833653081044,0.09874529007523,1.0150255665702324,-0.0496537771666799,1
Lenticular,Declining,Group,0.0334,147943092937.46646,19.937421607927124,128.81415331227842,262.6649983325443,-0.1045641758460957,6.164585349620612,10.983074442462067,0.026527237848279,0.2463713688057419,3.909573085527674,-0.1431396793333574,0.5150799193281086,0.1803791351471853,1
Spiral,Declining,Void,0.0934,5617986185.815058,20.9233989175558,110.05332431570557,247.2967208492772,-0.0678109885656511,2.45901146842812,7.845044111716563,0.0105630342358701,0.0443882223363802,10.176408261683536,-0.3895194821290627,0.0466296403540167,-0.2045995628965568,0
Lenticular,Rising,Cluster,0.061,18357639131.557224,19.06854814148597,96.1496513190113,124.1621574461142,-0.0981530989540525,7.164212681581387,12.14302588389153,0.0047513674700761,0.194389511768401,13.5,0.3080245349165296,1.014114930501031,-0.2082576451484785,0
Spiral,Flat,Group,0.035,16818033912.961067,20.9336325319678,184.83058675100105,232.9984373976305,0.2070099025798221,11.433780016482142,7.219889364101997,0.050833415656395,0.1209605532309439,6.13833945139996,-0.140248944096434,0.5317347260223907,-0.1820702529136819,1
Spiral,Declining,Void,0.0041,229227138807.63785,20.69816738392884,76.00555544720342,260.3417954701573,0.2403231306452771,9.796502517968207,12.088442484755577,0.0049665029597413,0.222271819630876,8.174689442753458,-0.2683621292316382,0.0449986850952365,0.0013817538948134,0
Spiral,Flat,Group,0.1389,338335739811.4493,22.821011099434127,147.45569036966177,198.79068469833007,-0.1055896201080803,8.060924019681217,12.965356255297078,0.0008102102286823,0.3679812295593553,3.180301054748716,-0.2620964638440176,0.4761566333275033,0.1803567174866633,0
Dwarf,Flat,Void,0.0127,40947401242.02334,21.41703589875256,140.969131429218,185.2210143616028,0.1179256410947177,5.015196668551012,10.527161505220215,0.0232207309558296,0.2921795971511945,4.229516881105574,0.1182471695532413,0.0911330176901025,-0.0903213120959445,0
Elliptical,Rising,Void,0.0501,70631785263.55531,21.671504526345345,56.83946809719024,105.7001652936147,0.2986802281577017,8.680619054038212,9.55946735259506,0.0240278221769114,0.1001008814782317,11.349849887692269,0.0704579432764788,0.0636637434216953,-0.0715040107446655,0
Irregular,Flat,Cluster,0.0294,68406834985.00272,21.468567160103945,86.76878680025625,241.01705099305605,-0.1436440603612237,11.03844111558612,11.000774770774184,0.0300084821178491,0.3688987632730656,0.5,0.0126426032811604,1.0225537872916255,-0.0324026932964006,0
Lenticular,Rising,Group,0.0746,5752269369.775234,18.51924761783177,93.4923775620053,212.52490206883465,-0.2437649098534283,9.292157769409954,3.0,0.0500184208026486,0.2532365543028688,8.317868918786761,-0.1507787459368635,0.5291289455513559,0.0859242185081482,1
Elliptical,Rising,Group,0.03,56138590930.95992,18.704275235759663,142.5833645326637,144.66896511739486,0.307519900406026,8.500205508900077,10.755645546213652,0.0083430527720805,0.2171940271993261,8.306271229898146,0.0836953863725821,0.5074274806376872,-0.071643795503186,0
Irregular,Rising,Void,0.1107,7765988879.983342,21.053851313266875,105.31859576277796,180.449600187416,0.0784513063671467,5.609127040156382,9.716615005400485,0.0113234474303914,0.5729380969193012,2.7663702385746096,-0.2062261586169482,0.032790118605059,-0.0800125436874752,0
Elliptical,Flat,Group,0.0345,20617314012.60479,21.88998398344333,116.57640773556778,209.2701949476664,-0.0779236038471645,10.601545442336038,9.873429717357524,0.0441320824596028,0.1651884438069625,11.1645184409546,0.4555808768094289,0.4691580505621938,-0.2018092895036535,1
Spiral,Flat,Cluster,0.0286,93297181198.5225,21.171188730191844,61.69410572061089,166.48185265683978,0.0071009105197976,1.0,11.766331282244568,0.0340868564825867,0.3423455451050274,11.32731138808458,-0.0889865550566753,0.9955775280373454,-0.0857581666765681,1
Lenticular,Flat,Void,0.0333,27571897981.9389,20.29031743509317,213.0364686686125,200.16062765059348,-0.055361876179044,9.148537126595436,9.81307769608818,0.0320012200664259,0.2872915129558535,5.060953461505429,-0.4519582133694286,0.0740876005915801,0.1766192629402999,0
Elliptical,Declining,Field,0.0453,89381619742.82799,21.163561632888012,122.84782474957989,95.00404116779303,0.3939186577139626,15.710965942833797,7.149482858372105,0.0111519695673902,0.3270543865603431,10.876416950298063,0.1985301507868261,0.2264205490899467,0.0136389012717715,1
Lenticular,Flat,Field,0.0966,112106739297.08945,21.042080252337847,139.96003589187777,280.96530181111734,-0.0796061298268982,3.474879838004459,9.646493322936555,0.0368883233061837,0.586800522305345,7.3610453944761,-0.1286892841364693,0.2071951436767179,-0.1109781765371872,1
Irregular,Declining,Void,0.0322,3323021508.8425183,22.590604548435323,98.3749804573911,200.95455709797707,-0.0009011881537303,7.275891635895902,10.168888710202062,0.0320477423027155,0.4402373993944984,6.720010721162608,-0.0047185109055325,0.0676095793275981,0.1854215959093401,0
Lenticular,Declining,Void,0.1048,2047157319.721263,22.512227974612127,93.89490691728597,134.03878961058138,0.1438368824732215,7.976267029625821,10.287334778952532,0.0228430590217904,0.2114315528128622,3.0099153887619035,-0.1828977833490307,0.0,-0.0877820253090281,0
Spiral,Rising,Group,0.0651,95729596290.29576,20.725219661298908,196.5073861981413,52.41746909673904,0.2731140794506457,6.612251557830269,10.40479841821267,0.0112260828464976,0.2397147141580775,6.670561883709334,-0.2352651463837945,0.4767793100770411,0.2129933369223698,1
Irregular,Declining,Field,0.0304,100277543149.7148,21.430106044611104,43.33113571973483,261.7480964620036,0.1143981773367993,11.109122727676938,12.598422612296384,0.0216004333158266,0.3399342027417033,6.552493147092022,0.1235369398401834,0.2335452357999668,0.210541046685015,1
Elliptical,Rising,Cluster,0.0368,33751828695.216843,21.88667900066937,131.14588273723106,233.4854931634185,0.0161486361901246,9.417353043065903,7.284913617414631,0.044727303327249,0.1332645093821991,2.8109083431852007,0.5,0.9583275337246362,0.0084017439562002,1
Lenticular,Flat,Cluster,0.0796,39455541528.92301,22.094502153616958,71.53984435568427,212.6411428081431,-0.0228147963656791,8.456901117641959,10.439251140412123,0.0035904837109447,0.3985832786980653,9.572718720473992,-0.564722035842223,1.0070638807939594,-0.2247824291057531,0
Elliptical,Rising,Group,0.0574,70230190919.79378,23.81363732710662,103.7999538241198,251.81888007587625,-0.2461696970349708,10.39181768350784,13.224824246545602,0.0080030139790479,0.3584203561612545,5.489028695804091,0.1205098300507774,0.5025782956001237,0.3434250923018632,0
Dwarf,Rising,Field,0.0775,68739197190.22429,21.460593316121734,94.47622129303916,251.65390377780267,0.0688256845446159,8.050252127215227,5.663471257657012,0.01058296347394,0.3325081964032808,6.384732620156964,-0.5350379958887441,0.1943066403956851,0.0580914084396819,0
Irregular,Declining,Cluster,0.1221,17697340574.61999,23.13624272588913,80.56089266323008,211.66628420321197,-0.0450789933602141,17.539593466470542,10.449116701950134,0.0138376826598538,0.2477895719697403,11.553277104075622,-0.3279702864453166,1.0339396566835817,-0.0485830537080885,1
Irregular,Rising,Group,0.0078,75496204366.92747,19.87588369129896,121.4176691882531,184.74714696453097,0.1912584805418691,8.454040800970223,8.53655374506739,0.0197639497021845,0.3650762424168999,5.268540122027666,-0.6391301365491124,0.511359437195277,0.1434191872162583,0
Dwarf,Flat,Cluster,0.0596,16856345563.941437,20.607256645629004,20.0,174.97150408308454,0.2693231044465237,8.585846295469112,9.073224038817235,0.0343785654230285,0.2966610519310651,3.8616616920778286,-0.3098027656859336,0.940126621935017,0.105345418053202,0
Dwarf,Declining,Cluster,0.0629,33248767450.94339,18.509845816184093,107.38046072325211,225.256521434312,0.0566964465999506,2.8685958512801744,7.737981241963945,0.0269212117162619,0.4688126746690403,8.677447446080802,-0.5208635610917582,1.0258078531677637,0.196640752482966,1
Irregular,Declining,Group,0.0384,31623594151.678143,21.71182915601363,116.388400986001,283.8218824927609,0.1105967731623386,6.369649018089729,9.57612321074889,0.0209126157575514,0.2011874650205891,10.205689693026647,-0.2357513360586729,0.4746445360594244,-0.0993521683019844,0
Spiral,Rising,Cluster,0.0668,9338571551.921986,22.406533536802367,65.6289381437595,193.82580972104176,0.0773800940856081,11.442133045399428,14.603139036067262,0.0241549021262051,0.3976623700818134,3.6741832093220985,0.2006756325043616,0.931805972677701,0.0477710119161588,1
Spiral,Flat,Void,0.0854,10678404227.176632,18.0,180.52874885797536,288.58864435500334,0.192644634543566,3.993629448920382,6.838924097056966,0.0293598644054476,0.1804050016294098,0.5,-0.2098525864839306,0.0871127683813904,-0.1778805345367405,1
Irregular,Flat,Cluster,0.0882,328892854691.5779,21.763600914627176,96.2216650081074,222.38914840714472,0.0016698493218923,1.5273284770941356,7.075974993802932,0.0052255891934439,0.5928005191052639,10.54801798458254,-0.2204555127511039,0.940707977000744,0.0999501593611851,0
Spiral,Flat,Field,0.1008,8996159020.087536,22.345894486124585,110.50063030140652,222.8414581109997,0.1710909298405415,8.096946413562724,6.745163574591238,0.036073762876319,0.1984863054995739,8.562550418657079,-0.433994915360371,0.1822659959405843,-0.0034418054440781,1
Dwarf,Rising,Cluster,0.0124,38457374665.36276,22.266132634873816,96.3112334434119,344.3065680394384,0.2006749414532772,12.112233522424932,14.318545716570252,0.0076038058567039,0.4029202223002602,8.154661057417176,-0.6269687535108666,1.01467508623126,0.0421513883230218,1
Lenticular,Flat,Group,0.0695,48966559234.45946,19.825794431951493,116.73735518277655,299.16069297310594,0.0589088605494328,8.127143686088377,8.844150736196783,0.0133473444323376,0.1016214496107182,0.6005377960302605,0.2666046065652193,0.4963348289626633,-0.0219524585760705,1
Dwarf,Rising,Cluster,0.1139,23598905129.55932,22.582367962329148,172.32576374024197,300.71655466329287,-0.1511093530203558,6.991626192120969,9.935902349130814,0.0251065298255537,0.3363637913987802,8.79302830650204,-0.2471036561384663,0.9687857775078472,-0.0376483230882541,1
Dwarf,Flat,Field,0.0688,54418299644.70929,21.51302629633956,218.92063215693895,152.1431804979885,0.1640020500400262,2.4245361867770603,8.9930426472344,0.0188689125799412,0.3987899401612807,9.100664962493706,-0.0780966366484592,0.1503138990774691,-0.1302346761022071,0
Elliptical,Declining,Cluster,0.0988,36685262672.04955,22.32745266648312,149.82556814802635,331.5309501293774,0.0067203448269911,9.35676236810658,7.638942803992271,0.0273039566164,0.3286113177807702,13.5,-0.1101452269305733,0.9619958993599258,0.118564532202635,1
Dwarf,Flat,Cluster,0.089,9223042841.05491,21.32379895281416,163.51975067887085,195.0669923528026,0.1053862517814676,9.983825326649134,9.41212338346391,0.022127418776846,0.6309718864169434,6.155650831065588,-0.3097056870399479,0.9461280083331428,0.2234556055112156,1
Spiral,Rising,Field,0.0702,46602439044.10276,22.03345231387765,188.65709925908328,186.3505292147896,0.1270311986347144,2.6548025026966986,16.1456090143414,0.0156600156940756,0.0757555801095322,6.477150459280177,0.1619552857816717,0.193675595012925,-0.0835002538365127,0
Lenticular,Rising,Group,0.0128,13416733353.845102,23.052930120057088,129.95484307065828,70.44509519520565,0.1528895377588801,11.403597346091656,13.48017730243564,0.0429313725406442,0.4792985604979268,0.5,0.0448290375687151,0.4727316355217446,0.0830310757456642,0
Spiral,Declining,Group,0.0954,186352228937.63785,21.214369124256617,182.8100349444748,219.57744947322936,0.1450980978917089,10.297086577676328,7.867655455519319,0.030620982980152,0.3188661839370671,8.905063272035143,0.2950812451582566,0.4310621220980814,0.0648275436990363,1
Irregular,Flat,Cluster,0.0806,41168272031.87031,21.897746732455392,151.69604529561613,134.99876251384163,-0.0710885309305557,11.396947827642038,11.618935257654217,0.0245317598770342,0.1598181270094942,9.832613829541335,0.0005035356237434,0.985539093292798,0.0012146717023288,0
Irregular,Declining,Cluster,0.0018,11218201512.0896,23.249676173359507,125.75949437246288,224.49522971281945,0.0201457849571152,9.750575275500026,7.921193068334059,0.0303877976128904,0.6239691893069749,8.21154103873296,-0.1004582964533648,0.9678390643440976,-0.2289893600047075,0
Spiral,Declining,Cluster,0.0318,37251586793.31475,21.31347776926634,134.0136413780587,130.3060920057385,-0.166615252830473,9.961048126433957,5.559080902884448,0.0094200576093875,0.3060054413152435,10.562879335935552,-0.6885982507518482,1.013405317564156,-0.1952396026665888,0
Spiral,Flat,Void,0.0101,8661094567.649158,19.92444536841501,47.14332146528703,307.86199026768827,0.0865020201860879,9.562162696105217,12.548777294161576,0.0526215761272502,0.2313624676722294,3.6546709765166647,0.0042004119701372,0.0681056802944277,-0.1171472926727355,1
Dwarf,Rising,Void,0.086,33797886252.701893,22.446460373818397,131.68477041784598,233.09443777260373,0.1176930696086312,10.605416964503586,12.900232116608876,0.0036854419837529,0.6312758867351769,5.34558340416822,-0.2505901398598227,0.1170983297365439,-0.3208507085357897,0
Irregular,Declining,Group,0.0033,19370958253.124752,23.50882865485312,58.25009918214815,336.7922945449746,-0.1446453104969829,2.543726692628244,12.615130627619749,0.021697529874401,0.1251317029462602,5.462756981453048,0.1868877760521787,0.5323890652328032,0.2112046094858422,0
Spiral,Declining,Void,0.1265,9695370631.542295,23.304296917944583,54.9892339355557,138.61855811044924,-0.0359504091599552,3.496821699135456,8.825336876951068,0.0157036058207338,0.4231121176912536,9.29762964194666,-0.2986421023937828,0.0,0.055155484376957,0
Spiral,Rising,Group,0.1422,9556069567.709751,22.500982872860423,127.715147561009,292.95075468247853,-0.0053063976602772,5.791976299430685,9.583060664995037,0.0151337843685942,0.08051423114956,9.364953024729722,-0.1083946663814008,0.3913466444040384,-0.0044941572598682,1
Dwarf,Declining,Void,0.1464,414445214285.43005,18.218179382271547,75.43685619199783,91.8372549780304,-0.106700139477266,7.61053948498234,11.874413884145309,0.0131861486552786,0.3962727147688847,6.953114229663194,-0.797501202925522,0.0,-0.3285353728901742,1
Dwarf,Rising,Group,0.0348,27905906890.451256,20.60983418220516,119.7154499478649,212.48452858845764,0.1332210397763249,9.16441076992454,10.978740093370268,0.0084243499850224,0.4258718768971649,6.795908762116452,-0.8032993143142548,0.4748733782930823,-0.27358062825306,0
Irregular,Flat,Group,0.0748,15280248518.76542,20.681559317277674,125.53738077399458,162.10261280348294,0.0402598289432791,8.97404495968655,9.01590632175739,0.0378251330721217,0.2718566158853071,7.652777282299555,0.0282412716724655,0.4196016449011518,-0.0003512082280437,1
Spiral,Rising,Cluster,0.1338,12518165821.648409,21.56281574855937,127.3219840326854,173.12260788497858,-0.2080717402891029,11.351317434368092,5.9523204497045885,0.0019294580812567,0.1053524349641866,5.990500727420897,0.2166331205980123,0.9691940304200216,0.2955734948225965,0
Spiral,Flat,Cluster,0.1034,43209879128.04167,23.86357076821694,83.83514371831595,169.01021492547028,0.0555733180643396,11.445485895741053,10.284687985355031,0.0347534584802573,0.1774500846103698,11.085085223319698,0.2254010738502328,1.0016129168650472,-0.1047966293809622,1
Spiral,Flat,Field,0.0455,12043479638.455708,19.987241713019927,155.94729529924797,145.11702887892025,-0.0454999624958476,5.382844675118621,12.697524098090284,0.0297280660208147,0.3352368535201245,4.644197678770668,0.0096166279397157,0.1718411214949687,0.1295697021618657,1
Spiral,Rising,Field,0.1253,7123460435.977307,24.639082924035,116.43059054135684,124.41870160095844,0.0178538088416073,8.715728330151414,7.006029277414607,0.0142866330248098,0.4345287732126494,7.288649494055605,0.4114914466711584,0.213937363051531,-0.0719853611512441,1
Irregular,Rising,Void,0.0865,24198742684.733566,20.96474085141606,137.64302720684648,173.45439158411182,-0.0890732364433619,5.4565053568344855,11.596898454189942,0.0279891092569077,0.1944710186038735,4.211170712062781,-0.1981265532802001,0.0195748360185019,0.0082858888933299,1
Elliptical,Declining,Field,0.1098,23989182888.36336,20.426338161137178,72.14241544212014,206.96170383721227,-0.0568086952240085,7.4352588849393,10.828854237834232,0.0176315147345513,0.115910015739324,12.840488184777346,0.3245614571168689,0.1619021552118865,0.1822025773339397,0
Elliptical,Declining,Group,0.1454,15541127051.264524,22.683286597236503,112.86689772816052,269.8216613975611,-0.1284526408956348,8.965374107145484,11.875370658080834,0.0034849049223597,0.2611395481366395,9.701207089457675,-0.2294653760310005,0.5854003845801293,-0.0518927445249816,0
Irregular,Declining,Group,0.1496,9002307848.92361,22.794025973553776,163.8917793308048,217.72102379726323,0.1410284191457264,1.0,12.179938749297518,0.0036434951799364,0.2106392621900913,12.199693531513075,-0.8858704953654014,0.498348321207317,-0.1035157362078199,0
Dwarf,Declining,Group,0.0762,16014530082.48844,22.40992567543323,158.80710527234805,269.9924120776632,-0.3124146802472635,15.233732118919054,8.263836895186618,0.0298316227470453,0.2393917082063918,5.620633363149454,-0.5203406661536649,0.505600852888225,0.2127105831187145,1
Spiral,Declining,Group,0.0243,14627877605.282845,20.422762346471597,88.10829268302425,111.30938768257398,-0.1945885385087757,9.699226032192426,5.957601499587635,0.0290535548552753,0.0685417573086651,8.812101950386456,-0.1301602134084497,0.5422121528763063,0.0068336731670393,1
Dwarf,Rising,Void,0.0933,12468606298.788977,22.202839378834703,98.1776723770062,174.0218356574755,-0.0747447955928677,6.212890173759782,8.6662011857928,0.0236301712147882,0.512757934603297,4.108516628344503,-0.3413603218493652,0.0938525282318082,0.1636807635879244,1
Spiral,Rising,Cluster,0.0969,34534250437.00585,20.05301915853908,80.45253079744725,242.66029514818547,0.11879866127098,13.782109265690684,12.222818293817518,0.0141272519098924,0.5049931153857115,6.078283441760371,-0.1465403087923975,0.9816962932909964,-0.102787334007703,0
Irregular,Flat,Void,0.0862,325922236247.2966,20.38385579042771,93.74348326956472,220.5914453474815,0.1759691946717141,6.957706488541417,8.644990241185072,0.0171435269955346,0.287478118599171,5.873855447683346,-0.0096571055100223,0.1022980076607112,0.2110011313441463,0
Elliptical,Declining,Group,0.0639,116381134158.52304,21.36718177025404,64.03729837173884,148.32949312044934,0.0254682679763769,8.397558157484173,8.264891690355896,0.0151167026425396,0.467952500734458,11.05413858366325,0.5,0.477556446337582,0.0410440911801916,0
